path,author_name,painting_name,image_url,x,y
Artists2/Georges Braque/A Bird Passing Through A Cloud 1957.jpg,Georges Braque,A Bird Passing Through A Cloud 1957,https://uploads3.wikiart.org/images/georges-braque/a-bird-passing-through-a-cloud-1957.jpg!Large.jpg,0.0002607083085300931,-0.012305282155215029
Artists2/Georges Braque/A Black Pedestal 1919.jpg,Georges Braque,A Black Pedestal 1919,https://uploads7.wikiart.org/images/georges-braque/a-black-pedestal-1919.jpg!Large.jpg,0.0043977926997977946,-0.02700982841516694
Artists2/Georges Braque/A Girl.jpg,Georges Braque,A Girl,https://uploads4.wikiart.org/images/georges-braque/a-girl(1).jpg!Large.jpg,0.011199369401328369,0.023481149125165968
Artists2/Georges Braque/A House At Estaque 1908.jpg,Georges Braque,A House At Estaque 1908,https://uploads0.wikiart.org/images/georges-braque/a-house-at-estaque-1908.jpg!Large.jpg,-0.03087346124216517,-0.01567946026317449
Artists2/Georges Braque/A Landscape Drawn Into Squares.jpg,Georges Braque,A Landscape Drawn Into Squares,https://uploads7.wikiart.org/images/georges-braque/a-landscape-drawn-into-squares.jpg!Large.jpg,0.0034663262960230225,-0.022859655901649407
Artists2/Georges Braque/A Man At The Easel 1942.jpg,Georges Braque,A Man At The Easel 1942,https://uploads0.wikiart.org/images/georges-braque/a-man-at-the-easel-1942.jpg!Large.jpg,0.007480719856617275,-0.01497964605935195
Artists2/Georges Braque/A Pumpkin 1944.jpg,Georges Braque,A Pumpkin 1944,https://uploads0.wikiart.org/images/georges-braque/a-pumpkin-1944.jpg!Large.jpg,0.005242040053393244,-0.03529114564475391
Artists2/Georges Braque/A Red Pedestal 1939.jpg,Georges Braque,A Red Pedestal 1939,https://uploads5.wikiart.org/images/georges-braque/a-red-pedestal-1939.jpg!Large.jpg,0.005169766610982599,-0.033827497623654744
Artists2/Georges Braque/A Red Pedestal 1942.jpg,Georges Braque,A Red Pedestal 1942,https://uploads5.wikiart.org/images/georges-braque/a-red-pedestal-1942.jpg!Large.jpg,0.0060728430292054415,-0.03538351963209297
Artists2/Georges Braque/Amaryllis 1958.jpg,Georges Braque,Amaryllis 1958,https://uploads0.wikiart.org/images/georges-braque/amaryllis-1958.jpg!Large.jpg,0.0010909950182546827,-0.04302961244714735
Artists2/Georges Braque/Anemones 1924.jpg,Georges Braque,Anemones 1924,https://uploads8.wikiart.org/images/georges-braque/anemones-1924.jpg!Large.jpg,0.0013804809011904362,-0.03517068008156407
Artists2/Georges Braque/Antwerp Harbor 1905.jpg,Georges Braque,Antwerp Harbor 1905,https://uploads5.wikiart.org/images/georges-braque/antwerp-harbor-1905.jpg!Large.jpg,-0.014552586684026095,-0.010307388532972347
Artists2/Georges Braque/Aria De Bach 1913.jpg,Georges Braque,Aria De Bach 1913,https://uploads3.wikiart.org/images/georges-braque/aria-de-bach-1913.jpg!Large.jpg,0.007717258618131059,-0.044135004739921165
Artists2/Georges Braque/At Sunset Bird Xvi 1958.jpg,Georges Braque,At Sunset Bird Xvi 1958,https://uploads0.wikiart.org/images/georges-braque/at-sunset-bird-xvi-1958.jpg!Large.jpg,0.0005717539831558955,-0.011588225828548654
Artists2/Georges Braque/Basket With Anemones 1924.jpg,Georges Braque,Basket With Anemones 1924,https://uploads2.wikiart.org/images/georges-braque/basket-with-anemones-1924.jpg!Large.jpg,0.001343967693167022,-0.03507552009555718
Artists2/Georges Braque/Big Nude 1908.jpg,Georges Braque,Big Nude 1908,https://uploads8.wikiart.org/images/georges-braque/big-nude-1908.jpg!Large.jpg,0.009193316255448645,-0.011013751115797436
Artists2/Georges Braque/Big Trees At Estaque 1908.jpg,Georges Braque,Big Trees At Estaque 1908,https://uploads2.wikiart.org/images/georges-braque/big-trees-at-estaque-1908.jpg!Large.jpg,-0.011237747631049445,-0.02140978671367925
Artists2/Georges Braque/Bird And It S Nest.jpg,Georges Braque,Bird And It S Nest,https://uploads4.wikiart.org/images/georges-braque/bird-and-it-s-nest.jpg!Large.jpg,0.0012455281259709167,-0.012948693787781339
Artists2/Georges Braque/Bird In The Foliage 1961.jpg,Georges Braque,Bird In The Foliage 1961,https://uploads1.wikiart.org/images/georges-braque/bird-in-the-foliage-1961.jpg!Large.jpg,-0.0005275493156202077,-0.009832680645352187
Artists2/Georges Braque/Bird Returning To It S Nest 1956.jpg,Georges Braque,Bird Returning To It S Nest 1956,https://uploads0.wikiart.org/images/georges-braque/bird-returning-to-it-s-nest-1956.jpg!Large.jpg,0.00044477800742864993,-0.012919883815171628
Artists2/Georges Braque/Birds 1957.jpg,Georges Braque,Birds 1957,https://uploads5.wikiart.org/images/georges-braque/birds-1957.jpg!Large.jpg,0.000864583105265875,-0.01189385727523432
Artists2/Georges Braque/Birds In The Clouds 1960.jpg,Georges Braque,Birds In The Clouds 1960,https://uploads1.wikiart.org/images/georges-braque/birds-in-the-clouds-1960.jpg!Large.jpg,-0.00016234191617145626,-0.013641689834016344
Artists2/Georges Braque/Boats On The Seashore 1929.jpg,Georges Braque,Boats On The Seashore 1929,https://uploads2.wikiart.org/images/georges-braque/boats-on-the-seashore-1929.jpg,-0.012026233659066151,-0.008078562526065139
Artists2/Georges Braque/Bottle 1914.jpg,Georges Braque,Bottle 1914,https://uploads6.wikiart.org/images/georges-braque/bottle-1914.jpg!Large.jpg,0.005301684150603738,-0.03241592142930163
Artists2/Georges Braque/Bottle And Fish 1941.jpg,Georges Braque,Bottle And Fish 1941,https://uploads6.wikiart.org/images/georges-braque/bottle-and-fish-1941.jpg!Large.jpg,0.005469196455643702,-0.03686328781871062
Artists2/Georges Braque/Bottle And Fishes 1910.jpg,Georges Braque,Bottle And Fishes 1910,https://uploads8.wikiart.org/images/georges-braque/bottle-and-fishes-1910.jpg!Large.jpg,0.00543418857577322,-0.03252986271371752
Artists2/Georges Braque/Bottle Of Rum 1914.jpg,Georges Braque,Bottle Of Rum 1914,https://uploads4.wikiart.org/images/georges-braque/bottle-of-rum-1914.jpg!Large.jpg,0.00589403321142193,-0.03636258793335087
Artists2/Georges Braque/Clarinet And Bottle Of Rum On A Mantelpiece 1911.jpg,Georges Braque,Clarinet And Bottle Of Rum On A Mantelpiece 1911,https://uploads7.wikiart.org/images/georges-braque/clarinet-and-bottle-of-rum-on-a-mantelpiece-1911.jpg!Large.jpg,0.005406747054957526,-0.032561572184147014
Artists2/Georges Braque/Clarinet Guitar And Compotier 1918.jpg,Georges Braque,Clarinet Guitar And Compotier 1918,https://uploads2.wikiart.org/images/georges-braque/clarinet-guitar-and-compotier-1918.jpg!Large.jpg,0.0049387795738094235,-0.03011352109828798
Artists2/Georges Braque/Estaque The Harbour 1906.jpg,Georges Braque,Estaque The Harbour 1906,https://uploads1.wikiart.org/images/georges-braque/estaque-the-harbour-1906.jpg!Large.jpg,-0.014243707170604714,-0.025660983001058464
Artists2/Georges Braque/Figure Double With Marine Background 1942.jpg,Georges Braque,Figure Double With Marine Background 1942,https://uploads0.wikiart.org/images/georges-braque/figure-double-with-marine-background-1942.jpg!Large.jpg,0.0065286867088258935,-0.00807261914860847
Artists2/Georges Braque/Figure Double.jpg,Georges Braque,Figure Double,https://uploads8.wikiart.org/images/georges-braque/figure-double.jpg!Large.jpg,0.01571014295492205,0.03438150329232566
Artists2/Georges Braque/Fishing Boats.jpg,Georges Braque,Fishing Boats,https://uploads8.wikiart.org/images/georges-braque/fishing-boats.jpg!Large.jpg,-0.008431052338456872,-0.0063278345628258355
Artists2/Georges Braque/Flower Study 1909.jpg,Georges Braque,Flower Study 1909,https://uploads3.wikiart.org/images/georges-braque/flower-study-1909.jpg!Large.jpg,0.0007447672901881668,-0.02120173897598572
Artists2/Georges Braque/Fruit Dish.jpg,Georges Braque,Fruit Dish,https://uploads5.wikiart.org/images/georges-braque/fruit-dish.jpg!Large.jpg,0.005339171467662844,-0.03549134957639813
Artists2/Georges Braque/Fruit On A Tablecloth With A Fruitdish 1925.jpg,Georges Braque,Fruit On A Tablecloth With A Fruitdish 1925,https://uploads2.wikiart.org/images/georges-braque/fruit-on-a-tablecloth-with-a-fruitdish-1925.jpg!Large.jpg,0.005181649807510523,-0.03352657246885513
Artists2/Georges Braque/Fruitdish And Glass 1912.jpg,Georges Braque,Fruitdish And Glass 1912,https://uploads1.wikiart.org/images/georges-braque/fruitdish-and-glass-1912.jpg!Large.jpg,0.00740856541268791,-0.048090674896972885
Artists2/Georges Braque/Glass And Card.jpg,Georges Braque,Glass And Card,https://uploads0.wikiart.org/images/georges-braque/glass-and-card.jpg!Large.jpg,0.006882443024733283,-0.05111028831536723
Artists2/Georges Braque/Glass Carafe And Newspapers 1914.jpg,Georges Braque,Glass Carafe And Newspapers 1914,https://uploads0.wikiart.org/images/georges-braque/glass-carafe-and-newspapers-1914.jpg!Large.jpg,0.005594619828229048,-0.03619261381263608
Artists2/Georges Braque/Glass On A Table.jpg,Georges Braque,Glass On A Table,https://uploads2.wikiart.org/images/georges-braque/glass-on-a-table.jpg!Large.jpg,0.006576516933269656,-0.04432314542920018
Artists2/Georges Braque/Glass Pipe And Newspaper 1917.jpg,Georges Braque,Glass Pipe And Newspaper 1917,https://uploads6.wikiart.org/images/georges-braque/glass-pipe-and-newspaper-1917.jpg!Large.jpg,0.0041812338454910065,-0.026534604098117677
Artists2/Georges Braque/Glass Pitcher And Lemons 1942.jpg,Georges Braque,Glass Pitcher And Lemons 1942,https://uploads6.wikiart.org/images/georges-braque/glass-pitcher-and-lemons-1942.jpg!Large.jpg,0.005521574318021982,-0.03585020033615149
Artists2/Georges Braque/Grandmother S Friend 1900.jpg,Georges Braque,Grandmother S Friend 1900,https://uploads2.wikiart.org/images/georges-braque/grandmother-s-friend-1900.jpg!Large.jpg,0.013096032561671083,0.009334103565662225
Artists2/Georges Braque/Guitar And Fruit Dish 1909.jpg,Georges Braque,Guitar And Fruit Dish 1909,https://uploads3.wikiart.org/images/georges-braque/guitar-and-fruit-dish-1909.jpg!Large.jpg,0.0065741421520015275,-0.042074520650909095
Artists2/Georges Braque/Guitar Fruit And Pitcher 1927.jpg,Georges Braque,Guitar Fruit And Pitcher 1927,https://uploads6.wikiart.org/images/georges-braque/guitar-fruit-and-pitcher-1927.jpg!Large.jpg,0.004418015841299198,-0.0276686125557338
Artists2/Georges Braque/Guitar Program Statue D Epouvante 1913.jpg,Georges Braque,Guitar Program Statue D Epouvante 1913,https://uploads6.wikiart.org/images/georges-braque/guitar-program-statue-d-epouvante-1913.jpg!Large.jpg,0.004884240408883145,-0.029417285730574987
Artists2/Georges Braque/Head Of A Woman 1909.jpg,Georges Braque,Head Of A Woman 1909,https://uploads6.wikiart.org/images/georges-braque/head-of-a-woman-1909.jpg!Large.jpg,0.01238048826135553,0.028254147155554174
Artists2/Georges Braque/Helios V Blue Violet 1948.jpg,Georges Braque,Helios V Blue Violet 1948,https://uploads2.wikiart.org/images/georges-braque/helios-v-blue-violet-1948.jpg!Large.jpg,0.002476091090259455,-0.01152014554348603
Artists2/Georges Braque/Houses At Estaque 1908.jpg,Georges Braque,Houses At Estaque 1908,https://uploads8.wikiart.org/images/georges-braque/houses-at-estaque-1908.jpg!Large.jpg,-0.019222832513365498,-0.010509430443562123
Artists2/Georges Braque/Interior With Palette 1942.jpg,Georges Braque,Interior With Palette 1942,https://uploads3.wikiart.org/images/georges-braque/interior-with-palette-1942.jpg!Large.jpg,0.00214907979530402,-0.022677384454683307
Artists2/Georges Braque/Landscape At La Ciotat 1907 1.jpg,Georges Braque,Landscape At La Ciotat 1907 1,https://uploads6.wikiart.org/images/georges-braque/landscape-at-la-ciotat-1907-1.jpg!Large.jpg,-0.013334335244729916,-0.024365445251583146
Artists2/Georges Braque/Landscape At La Ciotat 1907 2.jpg,Georges Braque,Landscape At La Ciotat 1907 2,https://uploads6.wikiart.org/images/georges-braque/landscape-at-la-ciotat-1907-2.jpg!Large.jpg,-0.014222646733839104,-0.024861987853045366
Artists2/Georges Braque/Landscape At La Ciotat 1907.jpg,Georges Braque,Landscape At La Ciotat 1907,https://uploads4.wikiart.org/images/georges-braque/landscape-at-la-ciotat-1907.jpg!Large.jpg,-0.01514397776007894,-0.010789419436741497
Artists2/Georges Braque/Leaves In Color Of Light 1953.jpg,Georges Braque,Leaves In Color Of Light 1953,https://uploads6.wikiart.org/images/georges-braque/leaves-in-color-of-light-1953.jpg!Large.jpg,0.001948606806491944,-0.031873890195302526
Artists2/Georges Braque/Lemon Walnuts And Pot With Tobacco.jpg,Georges Braque,Lemon Walnuts And Pot With Tobacco,https://uploads1.wikiart.org/images/georges-braque/lemon-walnuts-and-pot-with-tobacco.jpg,0.004336543512151715,-0.027520221233140976
Artists2/Georges Braque/Lemons 1929.jpg,Georges Braque,Lemons 1929,https://uploads6.wikiart.org/images/georges-braque/lemons-1929.jpg!Large.jpg,0.004671888147578852,-0.030546559856435642
Artists2/Georges Braque/Lying Nude The Bather Ix 1932.jpg,Georges Braque,Lying Nude The Bather Ix 1932,https://uploads6.wikiart.org/images/georges-braque/lying-nude-the-bather-ix-1932.jpg!Large.jpg,0.008873336587830773,-0.010939637895727803
Artists2/Georges Braque/Mandolin 1914.jpg,Georges Braque,Mandolin 1914,https://uploads8.wikiart.org/images/georges-braque/mandolin-1914.jpg!Large.jpg,0.006328589970063874,-0.037329123602767564
Artists2/Georges Braque/Mandolin Glass Pot And Fruit 1927.jpg,Georges Braque,Mandolin Glass Pot And Fruit 1927,https://uploads1.wikiart.org/images/georges-braque/mandolin-glass-pot-and-fruit-1927.jpg!Large.jpg,0.004995914879364526,-0.03054978139695516
Artists2/Georges Braque/Musical Instruments 1908.jpg,Georges Braque,Musical Instruments 1908,https://uploads1.wikiart.org/images/georges-braque/musical-instruments-1908.jpg!Large.jpg,0.006081555964771304,-0.03722130420831047
Artists2/Georges Braque/My Bicycle 1941.jpg,Georges Braque,My Bicycle 1941,https://uploads1.wikiart.org/images/georges-braque/my-bicycle-1941.jpg!Large.jpg,-0.002828328387770237,-0.013409740391311844
Artists2/Georges Braque/Napkin Knife And Pore 1908.jpg,Georges Braque,Napkin Knife And Pore 1908,https://uploads2.wikiart.org/images/georges-braque/napkin-knife-and-pore-1908.jpg,0.006058461548729883,-0.04098558906911014
Artists2/Georges Braque/Newspaper Bottle Packet Of Tobacco 1914.jpg,Georges Braque,Newspaper Bottle Packet Of Tobacco 1914,https://uploads7.wikiart.org/images/georges-braque/newspaper-bottle-packet-of-tobacco-1914.jpg!Large.jpg,0.004640572620175287,-0.02866457580964841
Artists2/Georges Braque/Night 1951.jpg,Georges Braque,Night 1951,https://uploads5.wikiart.org/images/georges-braque/night-1951.jpg!Large.jpg,0.012744278076453779,0.029450908381741817
Artists2/Georges Braque/Not_Detected_193673.jpg,Georges Braque,Not_Detected_193673,https://uploads5.wikiart.org/images/georges-braque/not_detected_193673.jpg!Large.jpg,0.004415815906517355,-0.02604001760848957
Artists2/Georges Braque/Not_Detected_193676.jpg,Georges Braque,Not_Detected_193676,https://uploads5.wikiart.org/images/georges-braque/not_detected_193676.jpg!Large.jpg,0.0068486395466351374,-0.008789323571254929
Artists2/Georges Braque/Nude Reclining On The Pedestal 1931.jpg,Georges Braque,Nude Reclining On The Pedestal 1931,https://uploads3.wikiart.org/images/georges-braque/nude-reclining-on-the-pedestal-1931.jpg!Large.jpg,0.008637500227026003,-0.010380799129805671
Artists2/Georges Braque/Nude Study 1908.jpg,Georges Braque,Nude Study 1908,https://uploads1.wikiart.org/images/georges-braque/nude-study-1908.jpg!Large.jpg,0.002539401046786403,-0.006970799888196206
Artists2/Georges Braque/Nude Woman With Basket Of Fruit Canephorus 1926.jpg,Georges Braque,Nude Woman With Basket Of Fruit Canephorus 1926,https://uploads6.wikiart.org/images/georges-braque/nude-woman-with-basket-of-fruit-canephorus-1926.jpg!Large.jpg,0.010225772224147195,-0.012337999316495112
Artists2/Georges Braque/Nude.jpg,Georges Braque,Nude,https://uploads8.wikiart.org/images/georges-braque/nude.jpg!Large.jpg,0.009425072684507377,-0.01159971642244389
Artists2/Georges Braque/Oysters 1950.jpg,Georges Braque,Oysters 1950,https://uploads7.wikiart.org/images/georges-braque/oysters-1950.jpg!Large.jpg,0.004251730724924905,-0.028869297374075398
Artists2/Georges Braque/Path At Estaque 1908.jpg,Georges Braque,Path At Estaque 1908,https://uploads6.wikiart.org/images/georges-braque/path-at-estaque-1908.jpg!Large.jpg,-0.013239693831193932,-0.02397006397331583
Artists2/Georges Braque/Piano And Mandolin.jpg,Georges Braque,Piano And Mandolin,https://uploads4.wikiart.org/images/georges-braque/piano-and-mandolin.jpg!Large.jpg,0.008205261261075236,-0.048476237731542055
Artists2/Georges Braque/Plate And Fruit Dish 1908.jpg,Georges Braque,Plate And Fruit Dish 1908,https://uploads2.wikiart.org/images/georges-braque/plate-and-fruit-dish-1908.jpg!Large.jpg,0.007796525462459582,-0.05045891430460634
Artists2/Georges Braque/Port Of Antwerp 1906.jpg,Georges Braque,Port Of Antwerp 1906,https://uploads6.wikiart.org/images/georges-braque/port-of-antwerp-1906.jpg!Large.jpg,-0.015851119315021565,-0.010963844906676921
Artists2/Georges Braque/Port Of La Ciotat 1907.jpg,Georges Braque,Port Of La Ciotat 1907,https://uploads8.wikiart.org/images/georges-braque/port-of-la-ciotat-1907.jpg!Large.jpg,-0.015427578184215432,-0.010737952728026062
Artists2/Georges Braque/Portrait Of A Woman.jpg,Georges Braque,Portrait Of A Woman,https://uploads5.wikiart.org/images/georges-braque/portrait-of-a-woman.jpg!Large.jpg,0.01373975747824416,0.029842415256393712
Artists2/Georges Braque/Resurrection Of The Bird 1959.jpg,Georges Braque,Resurrection Of The Bird 1959,https://uploads6.wikiart.org/images/georges-braque/resurrection-of-the-bird-1959.jpg!Large.jpg,-5.1758077948569875e-05,-0.010682695539903735
Artists2/Georges Braque/Road Near Estaque 1908.jpg,Georges Braque,Road Near Estaque 1908,https://uploads8.wikiart.org/images/georges-braque/road-near-estaque-1908.jpg!Large.jpg,-0.009044872120158602,-0.01996050230273445
Artists2/Georges Braque/Rooftops At Ceret 1911.jpg,Georges Braque,Rooftops At Ceret 1911,https://uploads8.wikiart.org/images/georges-braque/rooftops-at-ceret-1911.jpg!Large.jpg,-0.02025151470249243,-0.010750583465304534
Artists2/Georges Braque/Seated Woman 1907.jpg,Georges Braque,Seated Woman 1907,https://uploads3.wikiart.org/images/georges-braque/seated-woman-1907.jpg!Large.jpg,0.009034864761438603,-0.011185780448234943
Artists2/Georges Braque/Ship At Le Havre 1905.jpg,Georges Braque,Ship At Le Havre 1905,https://uploads7.wikiart.org/images/georges-braque/ship-at-le-havre-1905.jpg!Large.jpg,-0.015765996174433836,-0.010877526758104458
Artists2/Georges Braque/Still Life Bach 1912.jpg,Georges Braque,Still Life Bach 1912,https://uploads6.wikiart.org/images/georges-braque/still-life-bach-1912.jpg!Large.jpg,-0.002344390339855938,-0.008264148076179447
Artists2/Georges Braque/Still Life Mandolin Ii.jpg,Georges Braque,Still Life Mandolin Ii,https://uploads8.wikiart.org/images/georges-braque/still-life-mandolin-ii.jpg!Large.jpg,0.005176713565548892,-0.03117055116514846
Artists2/Georges Braque/Still Life On A Table With Gillette 1914.jpg,Georges Braque,Still Life On A Table With Gillette 1914,https://uploads8.wikiart.org/images/georges-braque/still-life-on-a-table-with-gillette-1914.jpg!Large.jpg,0.0016703291026683987,-0.033599278022581454
Artists2/Georges Braque/Still Life With A Bunch Of Grapes 1912.jpg,Georges Braque,Still Life With A Bunch Of Grapes 1912,https://uploads6.wikiart.org/images/georges-braque/still-life-with-a-bunch-of-grapes-1912.jpg!Large.jpg,0.005936504145379286,-0.03981244867139638
Artists2/Georges Braque/Still Life With A Guitar 1919.jpg,Georges Braque,Still Life With A Guitar 1919,https://uploads6.wikiart.org/images/georges-braque/still-life-with-a-guitar-1919.jpg!Large.jpg,0.008829677554365539,-0.05168060236450594
Artists2/Georges Braque/Still Life With A Guitar On A Table 1918.jpg,Georges Braque,Still Life With A Guitar On A Table 1918,https://uploads8.wikiart.org/images/georges-braque/still-life-with-a-guitar-on-a-table-1918.jpg!Large.jpg,0.005824330263675024,-0.03383422556003203
Artists2/Georges Braque/Still Life With A Violin 1911.jpg,Georges Braque,Still Life With A Violin 1911,https://uploads6.wikiart.org/images/georges-braque/still-life-with-a-violin-1911.jpg!Large.jpg,0.006542428357060847,-0.03905861343723072
Artists2/Georges Braque/Still Life With A Violin 1912.jpg,Georges Braque,Still Life With A Violin 1912,https://uploads6.wikiart.org/images/georges-braque/still-life-with-a-violin-1912.jpg!Large.jpg,0.00756505734467279,-0.04335574726054786
Artists2/Georges Braque/Still Life With Bottle Of Bass 1914.jpg,Georges Braque,Still Life With Bottle Of Bass 1914,https://uploads3.wikiart.org/images/georges-braque/still-life-with-bottle-of-bass-1914.jpg!Large.jpg,0.005835708622756847,-0.03625808376624577
Artists2/Georges Braque/Still Life With Brown Jug.jpg,Georges Braque,Still Life With Brown Jug,https://uploads2.wikiart.org/images/georges-braque/still-life-with-brown-jug.jpg!Large.jpg,0.005169524479159225,-0.036435088288658546
Artists2/Georges Braque/Still Life With Clarinet 1927.jpg,Georges Braque,Still Life With Clarinet 1927,https://uploads6.wikiart.org/images/georges-braque/still-life-with-clarinet-1927.jpg!Large.jpg,0.005704940211385538,-0.03365106359689001
Artists2/Georges Braque/Still Life With Flowers 1945 1.jpg,Georges Braque,Still Life With Flowers 1945 1,https://uploads7.wikiart.org/images/georges-braque/still-life-with-flowers-1945-1.jpg!Large.jpg,0.00241978786288595,-0.034932344815536205
Artists2/Georges Braque/Still Life With Flowers 1945.jpg,Georges Braque,Still Life With Flowers 1945,https://uploads5.wikiart.org/images/georges-braque/still-life-with-flowers-1945.jpg!Large.jpg,0.002459609882717664,-0.03579628430459667
Artists2/Georges Braque/Still Life With Fruits.jpg,Georges Braque,Still Life With Fruits,https://uploads8.wikiart.org/images/georges-braque/still-life-with-fruits.jpg!Large.jpg,0.004468623342860536,-0.030725560483955573
Artists2/Georges Braque/Still Life With Glass Carafe And Phillips Ace 1919.jpg,Georges Braque,Still Life With Glass Carafe And Phillips Ace 1919,https://uploads0.wikiart.org/images/georges-braque/still-life-with-glass-carafe-and-phillips-ace-1919.jpg!Large.jpg,0.004290120304294018,-0.03163192612863056
Artists2/Georges Braque/Still Life With Grapes 1918.jpg,Georges Braque,Still Life With Grapes 1918,https://uploads3.wikiart.org/images/georges-braque/still-life-with-grapes-1918.jpg,0.004934121524034934,-0.03330098174881002
Artists2/Georges Braque/Still Life With Grapes Ii 1918.jpg,Georges Braque,Still Life With Grapes Ii 1918,https://uploads7.wikiart.org/images/georges-braque/still-life-with-grapes-ii-1918.jpg!Large.jpg,0.005262903915206805,-0.035762829871728324
Artists2/Georges Braque/Still Life With Grapes.jpg,Georges Braque,Still Life With Grapes,https://uploads2.wikiart.org/images/georges-braque/still-life-with-grapes(1).jpg!Large.jpg,0.006550496386916058,-0.012757245286513112
Artists2/Georges Braque/Still Life With Guitar 1935.jpg,Georges Braque,Still Life With Guitar 1935,https://uploads3.wikiart.org/images/georges-braque/still-life-with-guitar-1935.jpg,0.00618311628928753,-0.03642402001911264
Artists2/Georges Braque/Still Life With Harp And Violin 1911.jpg,Georges Braque,Still Life With Harp And Violin 1911,https://uploads4.wikiart.org/images/georges-braque/still-life-with-harp-and-violin-1911.jpg!Large.jpg,0.007548785070044085,-0.045215015122117924
Artists2/Georges Braque/Still Life With Jugs And Pipe.jpg,Georges Braque,Still Life With Jugs And Pipe,https://uploads6.wikiart.org/images/georges-braque/still-life-with-jugs-and-pipe.jpg!Large.jpg,0.0048582104155353995,-0.03432507800738023
Artists2/Georges Braque/Still Life With Le Jour 1929.jpg,Georges Braque,Still Life With Le Jour 1929,https://uploads4.wikiart.org/images/georges-braque/still-life-with-le-jour-1929.jpg,0.004951623791719634,-0.03227918969500644
Artists2/Georges Braque/Still Life With Lobster 1948.jpg,Georges Braque,Still Life With Lobster 1948,https://uploads5.wikiart.org/images/georges-braque/still-life-with-lobster-1948.jpg!Large.jpg,0.00530345921524434,-0.03396356499886208
Artists2/Georges Braque/Still Life With Music Scroll.jpg,Georges Braque,Still Life With Music Scroll,https://uploads5.wikiart.org/images/georges-braque/still-life-with-music-scroll.jpg!Large.jpg,0.006829081751169034,-0.04172859547833996
Artists2/Georges Braque/Still Life With Red Tablecloth 1934.jpg,Georges Braque,Still Life With Red Tablecloth 1934,https://uploads3.wikiart.org/images/georges-braque/still-life-with-red-tablecloth-1934.jpg!Large.jpg,0.004815983529339067,-0.03363459764474793
Artists2/Georges Braque/Still Life With Skull.jpg,Georges Braque,Still Life With Skull,https://uploads7.wikiart.org/images/georges-braque/still-life-with-skull.jpg!Large.jpg,0.003753783441993226,-0.016662415560368595
Artists2/Georges Braque/Still Life With Stairs 1943.jpg,Georges Braque,Still Life With Stairs 1943,https://uploads4.wikiart.org/images/georges-braque/still-life-with-stairs-1943.jpg!Large.jpg,0.004936277543733081,-0.03338458516028274
Artists2/Georges Braque/Still Life.jpg,Georges Braque,Still Life,https://uploads5.wikiart.org/images/georges-braque/still-life.jpg!Large.jpg,0.005823173634784976,-0.03897814043671781
Artists2/Georges Braque/Terrace Of Hotel Mistral At Estaque 1907.jpg,Georges Braque,Terrace Of Hotel Mistral At Estaque 1907,https://uploads8.wikiart.org/images/georges-braque/terrace-of-hotel-mistral-at-estaque-1907.jpg!Large.jpg,-0.012140355786620788,-0.02013161206248291
Artists2/Georges Braque/The Bicycle.jpg,Georges Braque,The Bicycle,https://uploads6.wikiart.org/images/georges-braque/the-bicycle.jpg!Large.jpg,0.0012489411327182673,-0.014326723474115368
Artists2/Georges Braque/The Billiard Table 1944.jpg,Georges Braque,The Billiard Table 1944,https://uploads0.wikiart.org/images/georges-braque/the-billiard-table-1944.jpg!Large.jpg,-0.0010331107813209466,-0.012490914750553252
Artists2/Georges Braque/The Birds 1953.jpg,Georges Braque,The Birds 1953,https://uploads0.wikiart.org/images/georges-braque/the-birds-1953.jpg!Large.jpg,0.000629477276551362,-0.010670169712572099
Artists2/Georges Braque/The Black Fish 1942.jpg,Georges Braque,The Black Fish 1942,https://uploads5.wikiart.org/images/georges-braque/the-black-fish-1942.jpg!Large.jpg,0.005399164598920954,-0.033189158909600815
Artists2/Georges Braque/The Blue Jug 1946.jpg,Georges Braque,The Blue Jug 1946,https://uploads3.wikiart.org/images/georges-braque/the-blue-jug-1946.jpg!Large.jpg,0.005709667707715936,-0.038468582137456235
Artists2/Georges Braque/The Boat Of The Flag.jpg,Georges Braque,The Boat Of The Flag,https://uploads6.wikiart.org/images/georges-braque/the-boat-of-the-flag.jpg!Large.jpg,-0.01539300988843465,-0.010638784572971613
Artists2/Georges Braque/The Bottle Of Marc 1930.jpg,Georges Braque,The Bottle Of Marc 1930,https://uploads0.wikiart.org/images/georges-braque/the-bottle-of-marc-1930.jpg!Large.jpg,0.005788183709929506,-0.034785820780089884
Artists2/Georges Braque/The Bottle Of Rum 1912.jpg,Georges Braque,The Bottle Of Rum 1912,https://uploads8.wikiart.org/images/georges-braque/the-bottle-of-rum-1912.jpg!Large.jpg,0.005445288094872614,-0.03384656856716352
Artists2/Georges Braque/The Bottle Of Rum 1914.jpg,Georges Braque,The Bottle Of Rum 1914,https://uploads8.wikiart.org/images/georges-braque/the-bottle-of-rum-1914.jpg!Large.jpg,0.006314736196923138,-0.03924871001818158
Artists2/Georges Braque/The Bowl Of Grapes 1926.jpg,Georges Braque,The Bowl Of Grapes 1926,https://uploads8.wikiart.org/images/georges-braque/the-bowl-of-grapes-1926.jpg,0.004509843572334906,-0.03063541898299955
Artists2/Georges Braque/The Chair 1948.jpg,Georges Braque,The Chair 1948,https://uploads0.wikiart.org/images/georges-braque/the-chair-1948.jpg!Large.jpg,0.004384486604020985,-0.024115427537946158
