node_id,node_type,label,degree
painting::Artists2/Pablo Picasso/Sada Yacco 1901.jpg,painting,Sada Yacco 1901,5
painting::Artists2/Pablo Picasso/Public Garden 1901.jpg,painting,Public Garden 1901,8
painting::Artists2/Pablo Picasso/Profile Of A Young Girl Girl With Red Flower In Her Hair 1901.jpg,painting,Profile Of A Young Girl Girl With Red Flower In Her Hair 1901,7
painting::Artists2/Pablo Picasso/Portrait Of Petrus Manach 1901.jpg,painting,Portrait Of Petrus Manach 1901,8
painting::Artists2/Pablo Picasso/Portrait Of Mateu Fernandez De Soto 1901.jpg,painting,Portrait Of Mateu Fernandez De Soto 1901,7
painting::Artists2/Pablo Picasso/Portrait Of Jaime Sabartes The Bock 1901.jpg,painting,Portrait Of Jaime Sabartes The Bock 1901,8
painting::Artists2/Pablo Picasso/Portrait Of Jaime Sabartes 1901.jpg,painting,Portrait Of Jaime Sabartes 1901,8
painting::Artists2/Pablo Picasso/Portrait Of Gustave Coquiot 1901 1.jpg,painting,Portrait Of Gustave Coquiot 1901 1,3
painting::Artists2/Pablo Picasso/Portrait Of Gustave Coquiot 1901.jpg,painting,Portrait Of Gustave Coquiot 1901,6
painting::Artists2/Pablo Picasso/Portrait Of Bibi La Purée 1901.jpg,painting,Portrait Of Bibi La Purée 1901,7
painting::Artists2/Pablo Picasso/Pierreuse With Her Hand On Her Shoulder 1901.jpg,painting,Pierreuse With Her Hand On Her Shoulder 1901,8
painting::Artists2/Pablo Picasso/Picasso With Partner 1901.jpg,painting,Picasso With Partner 1901,6
painting::Artists2/Pablo Picasso/Pablo Picasso And Sebastìa Junyer Vidal Arrives To Paris 1901 1.jpg,painting,Pablo Picasso And Sebastìa Junyer Vidal Arrives To Paris 1901 1,3
painting::Artists2/Pablo Picasso/Pablo Picasso And Sebastìa Junyer Vidal Arrives To Paris 1901.jpg,painting,Pablo Picasso And Sebastìa Junyer Vidal Arrives To Paris 1901,3
painting::Artists2/Pablo Picasso/Nana 1901.jpg,painting,Nana 1901,6
painting::Artists2/Pablo Picasso/Motherhood 1901 1.jpg,painting,Motherhood 1901 1,6
painting::Artists2/Pablo Picasso/Motherhood 1901.jpg,painting,Motherhood 1901,6
painting::Artists2/Pablo Picasso/Mother And Child Behind The Bouquet Of Flowers 1901.jpg,painting,Mother And Child Behind The Bouquet Of Flowers 1901,9
painting::Artists2/Pablo Picasso/Madrilenian Head Of Young Woman 1901.jpg,painting,Madrilenian Head Of Young Woman 1901,7
painting::Artists2/Pablo Picasso/Longchamp 1901.jpg,painting,Longchamp 1901,7
painting::Artists2/Pablo Picasso/Jeanne Reclining Nude 1901.jpg,painting,Jeanne Reclining Nude 1901,5
painting::Artists2/Pablo Picasso/Head Of Woman 1901.jpg,painting,Head Of Woman 1901,8
painting::Artists2/Pablo Picasso/Harlequin Leaning 1901.jpg,painting,Harlequin Leaning 1901,4
painting::Artists2/Pablo Picasso/Flower Seller 1901.jpg,painting,Flower Seller 1901,8
painting::Artists2/Pablo Picasso/Evocation The Burial Of Casagemas 1901.jpg,painting,Evocation The Burial Of Casagemas 1901,6
painting::Artists2/Pablo Picasso/Crossind Seine On The Upper Deck 1901.jpg,painting,Crossind Seine On The Upper Deck 1901,7
painting::Artists2/Pablo Picasso/Courtesan With Necklace Of Gems 1901.jpg,painting,Courtesan With Necklace Of Gems 1901,7
painting::Artists2/Pablo Picasso/Couple Walking 1901.jpg,painting,Couple Walking 1901,5
painting::Artists2/Pablo Picasso/Child With Dove 1901.jpg,painting,Child With Dove 1901,6
painting::Artists2/Pablo Picasso/Bullfight Scene 1901.jpg,painting,Bullfight Scene 1901,10
painting::Artists2/Pablo Picasso/A Red Skirt 1901.jpg,painting,A Red Skirt 1901,9
painting::Artists2/Pablo Picasso/A Blue Room A Tub 1901.jpg,painting,A Blue Room A Tub 1901,6
painting::Artists2/Pablo Picasso/Sabartes As Decadent Poet.jpg,painting,Sabartes As Decadent Poet,10
painting::Artists2/Pablo Picasso/Woman With Cat 1900.jpg,painting,Woman With Cat 1900,7
painting::Artists2/Pablo Picasso/View Of Riera De Sant Joan From The Window 1900.jpg,painting,View Of Riera De Sant Joan From The Window 1900,5
painting::Artists2/Pablo Picasso/The Cries Of Virgins 1900.jpg,painting,The Cries Of Virgins 1900,6
painting::Artists2/Pablo Picasso/The Brutal Embrace 1900.jpg,painting,The Brutal Embrace 1900,6
painting::Artists2/Pablo Picasso/Stuffed Shirts 1900.jpg,painting,Stuffed Shirts 1900,9
painting::Artists2/Pablo Picasso/Snackbar In The Open Air 1900.jpg,painting,Snackbar In The Open Air 1900,7
painting::Artists2/Pablo Picasso/Self Portrait.jpg,painting,Self Portrait,10
painting::Artists2/Pablo Picasso/Pierrot And Colombina 1900.jpg,painting,Pierrot And Colombina 1900,5
painting::Artists2/Pablo Picasso/Picador 1900.jpg,painting,Picador 1900,6
painting::Artists2/Pablo Picasso/Moulin De La Galette 1900.jpg,painting,Moulin De La Galette 1900,5
painting::Artists2/Pablo Picasso/Lovers Of The Street 1900.jpg,painting,Lovers Of The Street 1900,8
painting::Artists2/Pablo Picasso/Gypsy In Front Of Musca 1900.jpg,painting,Gypsy In Front Of Musca 1900,9
painting::Artists2/Pablo Picasso/Fairground 1900.jpg,painting,Fairground 1900,7
painting::Artists2/Pablo Picasso/Embrace 1900.jpg,painting,Embrace 1900,8
painting::Artists2/Pablo Picasso/Bullfighters And Bull Waiting For The Next Move 1900.jpg,painting,Bullfighters And Bull Waiting For The Next Move 1900,4
painting::Artists2/Pablo Picasso/A Spanish Couple In Front Of Inn 1900.jpg,painting,A Spanish Couple In Front Of Inn 1900,7
painting::Artists2/Pablo Picasso/Portrait Of Josep Cardona 1899.jpg,painting,Portrait Of Josep Cardona 1899,7
painting::Artists2/Pablo Picasso/Portrait Of Casagemas.jpg,painting,Portrait Of Casagemas,8
painting::Artists2/Pablo Picasso/Lola 1899.jpg,painting,Lola 1899,9
painting::Artists2/Pablo Picasso/La Chata 1899.jpg,painting,La Chata 1899,4
painting::Artists2/Pablo Picasso/Head Of A Man In El Greco Style 1899.jpg,painting,Head Of A Man In El Greco Style 1899,5
painting::Artists2/Pablo Picasso/Mule 1.jpg,painting,Mule 1,7
painting::Artists2/Pablo Picasso/Science And Charity 1897.jpg,painting,Science And Charity 1897,9
painting::Artists2/Pablo Picasso/Advertisement For Tavern Four Cats 1897.jpg,painting,Advertisement For Tavern Four Cats 1897,4
painting::Artists2/Pablo Picasso/The Altarboy 1896.jpg,painting,The Altarboy 1896,10
painting::Artists2/Pablo Picasso/Self Portrait 1896.jpg,painting,Self Portrait 1896,6
painting::Artists2/Pablo Picasso/Quarries 1896.jpg,painting,Quarries 1896,9
painting::Artists2/Pablo Picasso/Portrait Of The Artist S Mother 1896.jpg,painting,Portrait Of The Artist S Mother 1896,8
painting::Artists2/Pablo Picasso/Portrait Of Aunt Pepa 1896.jpg,painting,Portrait Of Aunt Pepa 1896,3
painting::Artists2/Pablo Picasso/Head Of A Child 1896.jpg,painting,Head Of A Child 1896,7
painting::Artists2/Pablo Picasso/First Communion 1896.jpg,painting,First Communion 1896,7
painting::Artists2/Pablo Picasso/Artist S Mother 1896.jpg,painting,Artist S Mother 1896,6
painting::Artists2/Pablo Picasso/View Of The Port Of Valencia.jpg,painting,View Of The Port Of Valencia,8
painting::Artists2/Pablo Picasso/Alicante View Of Boats.jpg,painting,Alicante View Of Boats,8
painting::Artists2/Pablo Picasso/The Old Fisherman 1895.jpg,painting,The Old Fisherman 1895,6
painting::Artists2/Pablo Picasso/The Barefoot Girl 1895.jpg,painting,The Barefoot Girl 1895,6
painting::Artists2/Pablo Picasso/Female Nude From Back 1895.jpg,painting,Female Nude From Back 1895,4
painting::Artists2/Pablo Picasso/Bust Of Young Man.jpg,painting,Bust Of Young Man,7
painting::Artists2/Pablo Picasso/Academical Study.jpg,painting,Academical Study,5
painting::Artists2/Pablo Picasso/Plaster Male Torso 1893.jpg,painting,Plaster Male Torso 1893,5
painting::Artists2/Pablo Picasso/House In The Field 1893.jpg,painting,House In The Field 1893,8
painting::Artists2/Pablo Picasso/The Picador 1890.jpg,painting,The Picador 1890,3
painting::Artists2/Fernand Leger/The Birds In The Landscape 1921.jpg,painting,The Birds In The Landscape 1921,6
painting::Artists2/Fernand Leger/The Kneeling Woman 1934.jpg,painting,The Kneeling Woman 1934,7
painting::Artists2/Fernand Leger/The Composition With The Umbrella 1932.jpg,painting,The Composition With The Umbrella 1932,5
painting::Artists2/Fernand Leger/The Bather 1932.jpg,painting,The Bather 1932,7
painting::Artists2/Fernand Leger/Composition With The Three Figures 1932.jpg,painting,Composition With The Three Figures 1932,5
painting::Artists2/Fernand Leger/Study Nuts 1931.jpg,painting,Study Nuts 1931,5
painting::Artists2/Fernand Leger/The Album Circus 1950 9.jpg,painting,The Album Circus 1950 9,5
painting::Artists2/Fernand Leger/The Album Circus 1950 8.jpg,painting,The Album Circus 1950 8,4
painting::Artists2/Fernand Leger/The Album Circus 1950 7.jpg,painting,The Album Circus 1950 7,3
painting::Artists2/Fernand Leger/The Album Circus 1950 6.jpg,painting,The Album Circus 1950 6,3
painting::Artists2/Fernand Leger/The Album Circus 1950 5.jpg,painting,The Album Circus 1950 5,3
painting::Artists2/Fernand Leger/The Album Circus 1950 4.jpg,painting,The Album Circus 1950 4,4
painting::Artists2/Fernand Leger/The Album Circus 1950 3.jpg,painting,The Album Circus 1950 3,4
painting::Artists2/Fernand Leger/The Album Circus 1950 2.jpg,painting,The Album Circus 1950 2,3
painting::Artists2/Fernand Leger/The Album Circus 1950 1.jpg,painting,The Album Circus 1950 1,4
painting::Artists2/Fernand Leger/Mural 1951.jpg,painting,Mural 1951,7
painting::Artists2/Fernand Leger/Manufacturers With Aloe 1951.jpg,painting,Manufacturers With Aloe 1951,7
painting::Artists2/Fernand Leger/Manufacturers On A Blue Background 1951.jpg,painting,Manufacturers On A Blue Background 1951,5
painting::Artists2/Fernand Leger/Lamp And Flower The Candlestick 1951.jpg,painting,Lamp And Flower The Candlestick 1951,5
painting::Artists2/Fernand Leger/Flower Lamp 1951.jpg,painting,Flower Lamp 1951,5
painting::Artists2/Fernand Leger/Composition With Two Sailors 1951.jpg,painting,Composition With Two Sailors 1951,8
painting::Artists2/Fernand Leger/A Worker With The Lamp 1951.jpg,painting,A Worker With The Lamp 1951,3
painting::Artists2/Fernand Leger/Trouville 1950.jpg,painting,Trouville 1950,4
painting::Artists2/Fernand Leger/Trapeze 1950.jpg,painting,Trapeze 1950,6
painting::Artists2/Fernand Leger/Acrobats 2.jpg,painting,Acrobats 2,3
painting::Artists2/Fernand Leger/Acrobats.jpg,painting,Acrobats,5
painting::Artists2/Fernand Leger/The Chair Membership To The Lamp The Lamp Still Life 1955.jpg,painting,The Chair Membership To The Lamp The Lamp Still Life 1955,4
painting::Artists2/Fernand Leger/The Builders Outside Color 1955.jpg,painting,The Builders Outside Color 1955,9
painting::Artists2/Fernand Leger/A Mosaic Model For The Crypt Of The Memorial At High Mardasson.jpg,painting,A Mosaic Model For The Crypt Of The Memorial At High Mardasson,6
painting::Artists2/Fernand Leger/Study For The Two Lovers 1955.jpg,painting,Study For The Two Lovers 1955,3
painting::Artists2/Fernand Leger/Singer At The Microphone 1955.jpg,painting,Singer At The Microphone 1955,5
painting::Artists2/Fernand Leger/Station.jpg,painting,Station,3
painting::Artists2/Fernand Leger/Stalingrad 2.jpg,painting,Stalingrad 2,7
painting::Artists2/Fernand Leger/Stalingrad 1.jpg,painting,Stalingrad 1,3
painting::Artists2/Fernand Leger/Stalingrad.jpg,painting,Stalingrad,5
painting::Artists2/Fernand Leger/Stained Glass Windows For The University Of Caracas.jpg,painting,Stained Glass Windows For The University Of Caracas,3
painting::Artists2/Fernand Leger/Stained Glass Artwork For The Library At The University Of Caracas.jpg,painting,Stained Glass Artwork For The Library At The University Of Caracas,5
painting::Artists2/Fernand Leger/Soldiers.jpg,painting,Soldiers,3
painting::Artists2/Fernand Leger/Roofs.jpg,painting,Roofs,3
painting::Artists2/Fernand Leger/Three Women With Flowers.jpg,painting,Three Women With Flowers,6
painting::Artists2/Fernand Leger/Title Given The Bird In The Flowers Study For The Circus.jpg,painting,Title Given The Bird In The Flowers Study For The Circus,3
painting::Artists2/Fernand Leger/The Worker Sitting.jpg,painting,The Worker Sitting,3
painting::Artists2/Fernand Leger/The Woman Leaves The Woman With The Bird.jpg,painting,The Woman Leaves The Woman With The Bird,8
painting::Artists2/Fernand Leger/The Yellow Flower.jpg,painting,The Yellow Flower,3
painting::Artists2/Fernand Leger/The Workman Sitting.jpg,painting,The Workman Sitting,3
painting::Artists2/Fernand Leger/The Two Sailors.jpg,painting,The Two Sailors,4
painting::Artists2/Fernand Leger/The White Birds On Blue Background.jpg,painting,The White Birds On Blue Background,5
painting::Artists2/Fernand Leger/The Viaduct.jpg,painting,The Viaduct,6
painting::Artists2/Fernand Leger/Women In Compact.jpg,painting,Women In Compact,3
painting::Artists2/Fernand Leger/Umbrellas.jpg,painting,Umbrellas,3
painting::Artists2/Fernand Leger/The Tug In The City.jpg,painting,The Tug In The City,3
painting::Artists2/Fernand Leger/The Tug.jpg,painting,The Tug,3
painting::Artists2/Fernand Leger/The Singer On The Radio.jpg,painting,The Singer On The Radio,3
painting::Artists2/Fernand Leger/The Pool.jpg,painting,The Pool,5
painting::Artists2/Fernand Leger/The Observatory Study For The City.jpg,painting,The Observatory Study For The City,4
painting::Artists2/Fernand Leger/The Moulin Rouge.jpg,painting,The Moulin Rouge,3
painting::Artists2/Fernand Leger/The Merchant Of Four Seasons.jpg,painting,The Merchant Of Four Seasons,3
painting::Artists2/Fernand Leger/The Mask Negro.jpg,painting,The Mask Negro,6
painting::Artists2/Fernand Leger/The Hairy.jpg,painting,The Hairy,3
painting::Artists2/Fernand Leger/The Head Of A Horse The Horse.jpg,painting,The Head Of A Horse The Horse,7
painting::Artists2/Fernand Leger/The Four Cyclists.jpg,painting,The Four Cyclists,6
painting::Artists2/Fernand Leger/The Gas Station Study For The City.jpg,painting,The Gas Station Study For The City,7
painting::Artists2/Fernand Leger/The Face Face And Hands.jpg,painting,The Face Face And Hands,9
painting::Artists2/Fernand Leger/The Dancer.jpg,painting,The Dancer,3
painting::Artists2/Fernand Leger/The Creation Of The World.jpg,painting,The Creation Of The World,8
painting::Artists2/Fernand Leger/The Cancan.jpg,painting,The Cancan,3
painting::Artists2/Fernand Leger/The Camper.jpg,painting,The Camper,7
painting::Artists2/Fernand Leger/The Big Parade.jpg,painting,The Big Parade,5
painting::Artists2/Fernand Leger/The Bathers The Dancers.jpg,painting,The Bathers The Dancers,7
painting::Artists2/Fernand Leger/The Birds In The Landscape.jpg,painting,The Birds In The Landscape,5
painting::Artists2/Fernand Leger/The Bathers 1.jpg,painting,The Bathers 1,6
painting::Artists2/Fernand Leger/The Bird Market.jpg,painting,The Bird Market,5
painting::Artists2/Fernand Leger/The Bathers.jpg,painting,The Bathers,5
painting::Artists2/Fernand Leger/The Annunciation.jpg,painting,The Annunciation,3
painting::Artists2/Fernand Leger/The Acrobats Study For The Circus.jpg,painting,The Acrobats Study For The Circus,3
painting::Artists2/Fernand Leger/Swimming.jpg,painting,Swimming,8
painting::Artists2/Fernand Leger/Suns On An Orange Background.jpg,painting,Suns On An Orange Background,5
painting::Artists2/Fernand Leger/Study For The Party Campaign.jpg,painting,Study For The Party Campaign,5
painting::Artists2/Fernand Leger/Study For The City.jpg,painting,Study For The City,3
painting::Artists2/Fernand Leger/Study For The Bathers.jpg,painting,Study For The Bathers,3
painting::Artists2/Fernand Leger/Study For A Portrait.jpg,painting,Study For A Portrait,3
painting::Artists2/Fernand Leger/Study For The Decoration Of The Aviation Center Of Briey.jpg,painting,Study For The Decoration Of The Aviation Center Of Briey,4
painting::Artists2/Fernand Leger/Study Of Women At The Plant.jpg,painting,Study Of Women At The Plant,3
painting::Artists2/Fernand Leger/Study Of Mask For The Creation Of Monde.jpg,painting,Study Of Mask For The Creation Of Monde,3
painting::Artists2/Fernand Leger/Study For The Circus The Clowns.jpg,painting,Study For The Circus The Clowns,3
painting::Artists2/Fernand Leger/Study For Builders.jpg,painting,Study For Builders,3
painting::Artists2/Fernand Leger/Street Of Dantzig.jpg,painting,Street Of Dantzig,3
painting::Artists2/Fernand Leger/Still Life With Candle.jpg,painting,Still Life With Candle,6
painting::Artists2/Fernand Leger/Street.jpg,painting,Street,3
painting::Artists2/Fernand Leger/Still Life With Chair.jpg,painting,Still Life With Chair,3
painting::Artists2/Fernand Leger/Still Life With Apples.jpg,painting,Still Life With Apples,9
painting::Artists2/Fernand Leger/Rockefeller Branch.jpg,painting,Rockefeller Branch,3
painting::Artists2/Fernand Leger/Pylons Study For The City.jpg,painting,Pylons Study For The City,7
painting::Artists2/Fernand Leger/Project Window Audincourt.jpg,painting,Project Window Audincourt,3
painting::Artists2/Fernand Leger/Project For Female Costume Skating Rink.jpg,painting,Project For Female Costume Skating Rink,5
painting::Artists2/Fernand Leger/Project Costume Skating Rink.jpg,painting,Project Costume Skating Rink,7
painting::Artists2/Fernand Leger/Portrait Of Nadia.jpg,painting,Portrait Of Nadia,3
painting::Artists2/Fernand Leger/Peti Parrot Women Women In Parrot.jpg,painting,Peti Parrot Women Women In Parrot,6
painting::Artists2/Fernand Leger/Portrait Of Henri Martin.jpg,painting,Portrait Of Henri Martin,3
painting::Artists2/Fernand Leger/Portrait Of A Man With The Hat Study For Builders.jpg,painting,Portrait Of A Man With The Hat Study For Builders,3
painting::Artists2/Fernand Leger/Plant Black.jpg,painting,Plant Black,7
painting::Artists2/Fernand Leger/People Framework Manufacturers.jpg,painting,People Framework Manufacturers,3
painting::Artists2/Fernand Leger/Part Campaign.jpg,painting,Part Campaign,3
painting::Artists2/Fernand Leger/Opera.jpg,painting,Opera,3
painting::Artists2/Fernand Leger/New York.jpg,painting,New York,6
painting::Artists2/Fernand Leger/Models Mosaic Project For Gaz De France Alforville.jpg,painting,Models Mosaic Project For Gaz De France Alforville,3
painting::Artists2/Fernand Leger/Model Setting For The Opera By Darius Milhaud Bolivar L Pass Andes.jpg,painting,Model Setting For The Opera By Darius Milhaud Bolivar L Pass Andes,4
painting::Artists2/Fernand Leger/Montparnasse.jpg,painting,Montparnasse,3
painting::Artists2/Fernand Leger/Model For Building The Gas From France To Alford.jpg,painting,Model For Building The Gas From France To Alford,4
painting::Artists2/Fernand Leger/Maquette Pour A Mosaic Of The Crypt Of The Memorial At High Mardasson.jpg,painting,Maquette Pour A Mosaic Of The Crypt Of The Memorial At High Mardasson,4
painting::Artists2/Fernand Leger/Man In Town.jpg,painting,Man In Town,3
painting::Artists2/Fernand Leger/Lovers.jpg,painting,Lovers,3
painting::Artists2/Fernand Leger/Face By Hand On A Red Background.jpg,painting,Face By Hand On A Red Background,8
painting::Artists2/Fernand Leger/Lovers In The Street.jpg,painting,Lovers In The Street,3
painting::Artists2/Fernand Leger/Landscape.jpg,painting,Landscape,6
painting::Artists2/Fernand Leger/Hive.jpg,painting,Hive,3
painting::Artists2/Fernand Leger/Fuel Pump.jpg,painting,Fuel Pump,4
painting::Artists2/Fernand Leger/Divers Polychrome.jpg,painting,Divers Polychrome,8
painting::Artists2/Fernand Leger/Diver On A Yellow Background.jpg,painting,Diver On A Yellow Background,8
painting::Artists2/Fernand Leger/Eiffel Tower.jpg,painting,Eiffel Tower,3
painting::Artists2/Fernand Leger/Dancer In Blue Veil.jpg,painting,Dancer In Blue Veil,3
painting::Artists2/Fernand Leger/Composition Of The Medallion Final.jpg,painting,Composition Of The Medallion Final,4
painting::Artists2/Fernand Leger/Creation Of The World.jpg,painting,Creation Of The World,3
painting::Artists2/Fernand Leger/Composition Dominoes.jpg,painting,Composition Dominoes,6
painting::Artists2/Fernand Leger/Composition Mechanical Movement Cart.jpg,painting,Composition Mechanical Movement Cart,4
painting::Artists2/Fernand Leger/Composition In Yellow Bottle.jpg,painting,Composition In Yellow Bottle,6
painting::Artists2/Fernand Leger/Coffee.jpg,painting,Coffee,3
painting::Artists2/Fernand Leger/Clouds.jpg,painting,Clouds,4
painting::Artists2/Fernand Leger/Characters In The Truck.jpg,painting,Characters In The Truck,3
painting::Artists2/Fernand Leger/Builder Character In The Framework.jpg,painting,Builder Character In The Framework,3
painting::Artists2/Fernand Leger/Branch La Grande Branch.jpg,painting,Branch La Grande Branch,6
painting::Artists2/Fernand Leger/Both Birds.jpg,painting,Both Birds,3
painting::Artists2/Fernand Leger/Birds On A Yellow Background 1.jpg,painting,Birds On A Yellow Background 1,4
painting::Artists2/Fernand Leger/Birds On A Yellow Background.jpg,painting,Birds On A Yellow Background,3
painting::Artists2/Fernand Leger/Audincourt Window 2.jpg,painting,Audincourt Window 2,8
painting::Artists2/Fernand Leger/Audincourt Window 1.jpg,painting,Audincourt Window 1,3
painting::Artists2/Fernand Leger/Audincourt Window.jpg,painting,Audincourt Window,4
painting::Artists2/Fernand Leger/Mother And Child 1955.jpg,painting,Mother And Child 1955,5
painting::Artists2/Fernand Leger/Models Mosaic Project For Gaz De France Alforville 1955.jpg,painting,Models Mosaic Project For Gaz De France Alforville 1955,3
painting::Artists2/Fernand Leger/Branches Logs 1955.jpg,painting,Branches Logs 1955,3
painting::Artists2/Fernand Leger/At The Farm 1955.jpg,painting,At The Farm 1955,3
painting::Artists2/Fernand Leger/The Woman And The Flower 1954.jpg,painting,The Woman And The Flower 1954,5
painting::Artists2/Fernand Leger/The Outing In The Country 1954 1.jpg,painting,The Outing In The Country 1954 1,6
painting::Artists2/Fernand Leger/The Outing In The Country 1954.jpg,painting,The Outing In The Country 1954,6
painting::Artists2/Fernand Leger/The Camper 1954.jpg,painting,The Camper 1954,4
painting::Artists2/Fernand Leger/Sunflowers 1954.jpg,painting,Sunflowers 1954,5
painting::Artists2/Fernand Leger/Kindergarten 1954.jpg,painting,Kindergarten 1954,4
painting::Artists2/Fernand Leger/Face With Both Hands 1954.jpg,painting,Face With Both Hands 1954,3
painting::Artists2/Fernand Leger/Composition In Two Birds Landscape With Birds 1954.jpg,painting,Composition In Two Birds Landscape With Birds 1954,5
painting::Artists2/Fernand Leger/Both Sunflowers Sunflowers 1954.jpg,painting,Both Sunflowers Sunflowers 1954,5
painting::Artists2/Fernand Leger/The Rider The Juggler The Acrobat 1953.jpg,painting,The Rider The Juggler The Acrobat 1953,4
painting::Artists2/Fernand Leger/The Large One Parades On Red Bottom 1953.jpg,painting,The Large One Parades On Red Bottom 1953,5
painting::Artists2/Fernand Leger/The Bird And Flower 1953.jpg,painting,The Bird And Flower 1953,7
painting::Artists2/Fernand Leger/Sunflowers 1953.jpg,painting,Sunflowers 1953,6
painting::Artists2/Fernand Leger/Sunflower On A Yellow Background 1953.jpg,painting,Sunflower On A Yellow Background 1953,5
painting::Artists2/Fernand Leger/Horse Head On A Yellow Background 1953.jpg,painting,Horse Head On A Yellow Background 1953,5
painting::Artists2/Fernand Leger/Freedom I Write Your Name 1953.jpg,painting,Freedom I Write Your Name 1953,7
painting::Artists2/Fernand Leger/Children In The Bird 1953.jpg,painting,Children In The Bird 1953,4
painting::Artists2/Fernand Leger/Agricultural Machinery 1953.jpg,painting,Agricultural Machinery 1953,3
painting::Artists2/Fernand Leger/Wall Composition 1952.jpg,painting,Wall Composition 1952,3
painting::Artists2/Fernand Leger/Three Sisters 1952.jpg,painting,Three Sisters 1952,5
painting::Artists2/Fernand Leger/The Yellow Flame 1952.jpg,painting,The Yellow Flame 1952,4
painting::Artists2/Fernand Leger/The Woman With Black Hair 1952.jpg,painting,The Woman With Black Hair 1952,6
painting::Artists2/Fernand Leger/The Two Women Two Sisters 1952.jpg,painting,The Two Women Two Sisters 1952,5
painting::Artists2/Fernand Leger/The Alignment Star 1952.jpg,painting,The Alignment Star 1952,3
painting::Artists2/Fernand Leger/Rooster And Logs 1952.jpg,painting,Rooster And Logs 1952,4
painting::Artists2/Fernand Leger/Rockefeller Branch 1952 1.jpg,painting,Rockefeller Branch 1952 1,4
painting::Artists2/Fernand Leger/Rockefeller Branch 1952.jpg,painting,Rockefeller Branch 1952,4
painting::Artists2/Fernand Leger/Project For A Mural 1952.jpg,painting,Project For A Mural 1952,5
painting::Artists2/Fernand Leger/Green Fruit On A Blue Background 1952.jpg,painting,Green Fruit On A Blue Background 1952,3
painting::Artists2/Fernand Leger/Branch 1952 1.jpg,painting,Branch 1952 1,5
painting::Artists2/Fernand Leger/Branch 1952.jpg,painting,Branch 1952,8
painting::Artists2/Fernand Leger/The Two Sailors 1951.jpg,painting,The Two Sailors 1951,4
painting::Artists2/Fernand Leger/The Two Faces 1951.jpg,painting,The Two Faces 1951,3
painting::Artists2/Fernand Leger/The Port Of Trouville 1951.jpg,painting,The Port Of Trouville 1951,7
painting::Artists2/Fernand Leger/The Dove Still Life With Bird 1951.jpg,painting,The Dove Still Life With Bird 1951,3
painting::Artists2/Fernand Leger/The Bunch Of Turnips 1951.jpg,painting,The Bunch Of Turnips 1951,8
painting::Artists2/Fernand Leger/Still Life With Blue Vase The Roosbeef 1951.jpg,painting,Still Life With Blue Vase The Roosbeef 1951,4
painting::Artists2/Fernand Leger/Sacred Heart Of Audincourt 1951 2.jpg,painting,Sacred Heart Of Audincourt 1951 2,4
painting::Artists2/Fernand Leger/Sacred Heart Of Audincourt 1951 1.jpg,painting,Sacred Heart Of Audincourt 1951 1,3
painting::Artists2/Fernand Leger/Sacred Heart Of Audincourt 1951.jpg,painting,Sacred Heart Of Audincourt 1951,5
painting::Artists2/Fernand Leger/Project For A Mural Vulcania 1951.jpg,painting,Project For A Mural Vulcania 1951,8
painting::Artists2/Fernand Leger/The Album Circus 1950 62.jpg,painting,The Album Circus 1950 62,7
painting::Artists2/Fernand Leger/The Album Circus 1950 61.jpg,painting,The Album Circus 1950 61,3
painting::Artists2/Fernand Leger/The Album Circus 1950 59.jpg,painting,The Album Circus 1950 59,3
painting::Artists2/Fernand Leger/The Album Circus 1950 58.jpg,painting,The Album Circus 1950 58,4
painting::Artists2/Fernand Leger/The Album Circus 1950 57.jpg,painting,The Album Circus 1950 57,6
painting::Artists2/Fernand Leger/The Album Circus 1950 56.jpg,painting,The Album Circus 1950 56,3
painting::Artists2/Fernand Leger/The Album Circus 1950 55.jpg,painting,The Album Circus 1950 55,3
painting::Artists2/Fernand Leger/The Album Circus 1950 54.jpg,painting,The Album Circus 1950 54,3
painting::Artists2/Fernand Leger/The Album Circus 1950 53.jpg,painting,The Album Circus 1950 53,5
painting::Artists2/Fernand Leger/The Album Circus 1950 52.jpg,painting,The Album Circus 1950 52,5
painting::Artists2/Fernand Leger/The Album Circus 1950 51.jpg,painting,The Album Circus 1950 51,7
painting::Artists2/Fernand Leger/The Album Circus 1950 50.jpg,painting,The Album Circus 1950 50,4
painting::Artists2/Fernand Leger/The Album Circus 1950 49.jpg,painting,The Album Circus 1950 49,6
painting::Artists2/Fernand Leger/The Album Circus 1950 48.jpg,painting,The Album Circus 1950 48,3
painting::Artists2/Fernand Leger/The Album Circus 1950 47.jpg,painting,The Album Circus 1950 47,5
painting::Artists2/Fernand Leger/The Album Circus 1950 46.jpg,painting,The Album Circus 1950 46,7
painting::Artists2/Fernand Leger/The Album Circus 1950 45.jpg,painting,The Album Circus 1950 45,4
painting::Artists2/Fernand Leger/The Album Circus 1950 44.jpg,painting,The Album Circus 1950 44,3
painting::Artists2/Fernand Leger/The Album Circus 1950 43.jpg,painting,The Album Circus 1950 43,3
painting::Artists2/Fernand Leger/The Album Circus 1950 42.jpg,painting,The Album Circus 1950 42,4
painting::Artists2/Fernand Leger/The Album Circus 1950 41.jpg,painting,The Album Circus 1950 41,4
painting::Artists2/Fernand Leger/The Album Circus 1950 40.jpg,painting,The Album Circus 1950 40,3
